bc,nsub,dip,variant,ncol,nlay,status,rms_all_mm,rms_mid_mm,max_abs_mm,drop_mid_mm,drop_ana_mm,drop_ratio,kgeo
analytical,2,35.0,provost_xt3d,42,6,ok,1.483859290179594e-08,9.52394333535794e-09,3.302913498259841e-08,33.550503583857704,33.55050358314172,1.0000000000213407,"1.0,1.0,1.0"
analytical,2,40.0,provost_xt3d,42,6,ok,6.072458427982917e-09,5.427334301408461e-09,1.797425402960684e-08,29.34120444162644,29.34120444167326,0.9999999999984044,"1.0,1.0,1.0"
analytical,2,45.0,provost_xt3d,42,6,ok,6.629241609677411e-09,9.369475373156924e-09,1.2437349761196259e-08,24.999999995446654,25.0,0.9999999998178661,"1.0,1.0,1.0"
analytical,2,50.0,provost_xt3d,42,6,ok,1.3462754726968102,1.4110256066430333,2.229118473779164,21.16964799639907,20.658795558326748,1.0247280842985262,"1.0,1.0,1.0"
analytical,2,55.0,provost_xt3d,42,6,ok,2.7870143120545157,2.8973183657833763,4.561561690595524,17.381044023321994,16.449496416858278,1.0566307674628277,"1.0,1.0,1.0"
analytical,2,60.0,provost_xt3d,42,6,ok,4.40986312023152,4.548647710908773,7.1006714374856825,13.737146777302952,12.500000000000007,1.0989717421842355,"1.0,1.0,1.0"
analytical,3,0.0,corrected,63,9,ok,4.610459579351088e-08,6.234972028449388e-08,1.376365688088299e-07,49.99999999659738,50.0,0.9999999999319477,"1.0,1.0,1.0"
analytical,3,5.0,corrected,63,9,ok,5.0892735382994897e-08,2.832307144147951e-08,1.5384746254731851e-07,49.620193825164215,49.62019382530519,0.9999999999971588,"1.0,1.0,1.0"
analytical,3,10.0,corrected,63,9,ok,4.954058050658644e-08,2.9348120633259498e-08,1.855593734223504e-07,48.492315534402856,48.49231551964769,1.0000000003042786,"1.0,1.0,1.0"
analytical,3,15.0,corrected,63,9,ok,6.346029888559238e-08,3.726778176579615e-08,1.845623653906614e-07,46.65063509253882,46.650635094611,0.999999999955581,"1.0,1.0,1.0"
analytical,3,20.0,corrected,63,9,ok,4.9133013990113403e-08,2.1805597044161228e-08,2.0109475196150584e-07,44.15111108733886,44.15111107797447,1.0000000002120988,"1.0,1.0,1.0"
analytical,3,25.0,corrected,63,9,ok,6.133916743601267e-08,5.4584619314292114e-08,1.0233208724841347e-07,41.069690244075325,41.069690242163475,1.0000000000465514,"1.0,1.0,1.0"
analytical,3,30.0,corrected,63,9,ok,4.364056585051641e-08,2.3564437070733364e-08,1.1025798329900027e-07,37.50000001043684,37.5,1.0000000002783158,"1.0,1.0,1.0"
analytical,3,35.0,corrected,63,9,ok,4.4773212168505156e-08,2.0348398613283253e-08,1.0890482959879932e-07,33.550503588741556,33.550503583141705,1.0000000001669083,"1.0,1.0,1.0"
analytical,3,40.0,corrected,63,9,ok,5.212909738066306e-08,4.5027763511935886e-08,1.1246659159525052e-07,29.34120444416529,29.341204441673266,1.0000000000849325,"1.0,1.0,1.0"
analytical,3,45.0,corrected,63,9,ok,3.662480657658376e-08,3.5053547968256897e-08,9.266291900456025e-08,24.999999990785298,25.000000000000007,0.9999999996314116,"1.0,1.0,1.0"
analytical,3,50.0,corrected,63,9,ok,1.1543558343142955e-08,1.288606789156184e-08,2.7410129721516796e-08,20.65879555396097,20.658795558326748,0.9999999997886724,"1.0,1.0,1.0"
analytical,3,55.0,corrected,63,9,ok,2.069381768560351e-08,2.0341013051781305e-08,4.187655083809361e-08,16.44949640689026,16.449496416858278,0.9999999993940228,"1.0,1.0,1.0"
analytical,3,60.0,corrected,63,9,ok,1.756377765527676e-08,1.7420517680994226e-08,3.6986254337012525e-08,12.499999994605263,12.500000000000007,0.9999999995684203,"1.0,1.0,1.0"
analytical,3,0.0,corrected_xt3d,63,9,ok,3.0322157107827485e-08,2.922363087429905e-08,1.473978439303636e-07,49.9999999943574,50.0,0.999999999887148,"1.0,1.0,1.0"
analytical,3,5.0,corrected_xt3d,63,9,ok,6.165796389351308e-08,4.543538539457823e-08,1.627706996965017e-07,49.62019383377018,49.62019382530519,1.0000000001705955,"1.0,1.0,1.0"
analytical,3,10.0,corrected_xt3d,63,9,ok,6.432840629493228e-08,6.659790073669165e-08,1.842828251108486e-07,48.49231555105293,48.49231551964769,1.0000000006476335,"1.0,1.0,1.0"
analytical,3,15.0,corrected_xt3d,63,9,ok,3.439670574223223e-08,2.07121160387297e-08,2.3441182328554078e-07,46.650635087926844,46.650635094611,0.999999999856719,"1.0,1.0,1.0"
analytical,3,20.0,corrected_xt3d,63,9,ok,5.409327489659648e-08,5.784289957768986e-08,2.0340434891963355e-07,44.15111109864195,44.15111107797447,1.0000000004681078,"1.0,1.0,1.0"
analytical,3,25.0,corrected_xt3d,63,9,ok,3.091410686069375e-08,3.05491958411795e-08,1.8094672982194027e-07,41.0696902528089,41.069690242163475,1.0000000002592038,"1.0,1.0,1.0"
analytical,3,30.0,corrected_xt3d,63,9,ok,1.677152413200689e-08,1.7565854185028656e-08,4.112932217026355e-08,37.50000001030948,37.5,1.0000000002749196,"1.0,1.0,1.0"
analytical,3,35.0,corrected_xt3d,63,9,ok,3.122274777611021e-08,2.4697069427316166e-08,7.58832996439196e-08,33.55050358825531,33.550503583141705,1.0000000001524152,"1.0,1.0,1.0"
analytical,3,40.0,corrected_xt3d,63,9,ok,2.1856124391929586e-08,2.3411970462010033e-08,5.7787899465644443e-08,29.341204451299937,29.341204441673266,1.000000000328094,"1.0,1.0,1.0"
analytical,3,45.0,corrected_xt3d,63,9,ok,2.5776717988628373e-08,2.6279563473095156e-08,6.920848616420727e-08,25.000000007763017,25.000000000000007,1.0000000003105203,"1.0,1.0,1.0"
analytical,3,50.0,corrected_xt3d,63,9,ok,1.8207038040366256e-08,2.4094480738550848e-08,5.0496308523495514e-08,20.658795568912595,20.658795558326748,1.0000000005124137,"1.0,1.0,1.0"
analytical,3,55.0,corrected_xt3d,63,9,ok,1.3640557556503203e-08,1.732883260596976e-08,3.471799930876429e-08,16.44949642316047,16.449496416858278,1.0000000003831238,"1.0,1.0,1.0"
analytical,3,60.0,corrected_xt3d,63,9,ok,6.744070278660838e-09,7.559981772148627e-09,2.2343515926337432e-08,12.499999999422196,12.500000000000007,0.9999999999537751,"1.0,1.0,1.0"
analytical,3,0.0,planview,63,9,ok,4.610459579351088e-08,6.234972028449388e-08,1.376365688088299e-07,49.99999999659738,50.0,0.9999999999319477,"1.0,1.0,1.0"
analytical,3,5.0,planview,63,9,ok,0.5544137039373151,0.6320289836150327,1.0070849427923911,49.99612714483555,49.62019382530519,1.0075762162649724,"1.0,1.0,1.0"
analytical,3,10.0,planview,63,9,ok,2.200809258839629,2.5089120859891088,3.997740057514215,49.98462626223778,48.49231551964769,1.0307741696101407,"1.0,1.0,1.0"
analytical,3,15.0,planview,63,9,ok,4.889161709130893,5.573621118214045,8.881095745553708,49.96584678610039,46.650635094611,1.071064663637824,"1.0,1.0,1.0"
analytical,3,20.0,planview,63,9,ok,8.537786905876594,9.733036487618111,15.508773739201342,49.94035933991419,44.15111107797447,1.1311235010986573,"1.0,1.0,1.0"
analytical,3,25.0,planview,63,9,ok,13.035823155133741,14.860776443487456,23.679395409057197,49.9089383330149,41.069690242163475,1.2152255845790814,"1.0,1.0,1.0"
analytical,3,30.0,planview,63,9,ok,18.246599936903543,20.8010372141049,33.144700547322884,49.87253848332589,37.5,1.329934359555357,"1.0,1.0,1.0"
analytical,3,35.0,planview,63,9,ok,24.01179042917622,27.37332697432839,43.61709063636465,49.83226578022705,33.550503583141705,1.4852911419567045,"1.0,1.0,1.0"
analytical,3,40.0,planview,63,9,ok,30.156222216885265,34.37795001971674,54.7783673798623,49.789343889149045,29.341204441673266,1.6969086592244087,"1.0,1.0,1.0"
analytical,3,45.0,planview,63,9,ok,36.49319986839493,41.60207439596812,66.28940103531214,49.74507694871034,25.000000000000007,1.9898030779484128,"1.0,1.0,1.0"
analytical,3,50.0,planview,63,9,ok,42.8301775331108,48.826198845733714,77.80043480116008,49.70081005146415,20.658795558326748,2.4057941766809203,"1.0,1.0,1.0"
analytical,3,55.0,planview,63,9,ok,48.97460933505099,55.83082189990784,88.96171157354951,49.65788815995239,16.449496416858278,3.0188090201387854,"1.0,1.0,1.0"
analytical,3,60.0,planview,63,9,ok,54.73979981697443,62.40311164970967,99.43410165122008,49.61761545606614,12.500000000000007,3.969409236485289,"1.0,1.0,1.0"
analytical,3,0.0,planview_xt3d,63,9,ok,3.0322157107827485e-08,2.922363087429905e-08,1.473978439303636e-07,49.9999999943574,50.0,0.999999999887148,"1.0,1.0,1.0"
analytical,3,5.0,planview_xt3d,63,9,ok,0.5543984249292208,0.6319836245988946,1.0070807700620077,49.99610693679932,49.62019382530519,1.007575809010694,"1.0,1.0,1.0"
analytical,3,10.0,planview_xt3d,63,9,ok,2.2001364221041015,2.5081397786560684,3.997675159818442,49.98427935404834,48.49231551964769,1.0307670157304851,"1.0,1.0,1.0"
analytical,3,15.0,planview_xt3d,63,9,ok,4.88610133763829,5.569669168191849,8.881224609426836,49.964071369753405,46.650635094611,1.0710266059277116,"1.0,1.0,1.0"
analytical,3,20.0,planview_xt3d,63,9,ok,8.530005311804025,9.720615730378938,15.509753939760257,49.9348051886242,44.15111107797447,1.1309977024232813,"1.0,1.0,1.0"
analytical,3,25.0,planview_xt3d,63,9,ok,13.01867887318324,14.82997643276149,23.6816013874907,49.895181196176,41.069690242163475,1.214890614026399,"1.0,1.0,1.0"
analytical,3,30.0,planview_xt3d,63,9,ok,18.20535696016329,20.733740557879887,33.14950009288253,49.842438276675644,37.5,1.3291316873780172,"1.0,1.0,1.0"
analytical,3,35.0,planview_xt3d,63,9,ok,23.949630669627854,27.247779826458704,43.62922533710964,49.77633893898174,33.550503583141705,1.4836241970446342,"1.0,1.0,1.0"
analytical,3,40.0,planview_xt3d,63,9,ok,30.005530575871678,34.143230177726316,54.79624177586898,49.68418335671274,29.341204441673266,1.693324602794641,"1.0,1.0,1.0"
analytical,3,45.0,planview_xt3d,63,9,ok,36.255382311143364,41.19733520489105,66.32292770423204,49.56344205993505,25.000000000000007,1.9825376823974012,"1.0,1.0,1.0"
analytical,3,50.0,planview_xt3d,63,9,ok,42.45854454230153,48.16749374661284,77.85895283870789,49.40602028720707,20.658795558326748,2.391524721163788,"1.0,1.0,1.0"
analytical,3,55.0,planview_xt3d,63,9,ok,48.35181507828342,54.75811115231327,89.06304510863731,49.177724673711595,16.449496416858278,2.9896188568612816,"1.0,1.0,1.0"
analytical,3,60.0,planview_xt3d,63,9,ok,53.710428129532,60.65781535051742,99.63974716635768,48.83829284411612,12.500000000000007,3.907063427529287,"1.0,1.0,1.0"
analytical,3,0.0,provost_std,63,9,ok,4.610459579351088e-08,6.234972028449388e-08,1.376365688088299e-07,49.99999999659738,50.0,0.9999999999319477,"1.0,1.0,1.0"
analytical,3,5.0,provost_std,63,9,ok,5.363438172752144,6.076847145477142,9.673111239742294,46.006540122659025,49.62019382530519,0.9271737285958911,"1.0,1.0,1.0"
analytical,3,10.0,provost_std,63,9,ok,8.888142570170551,10.008910456132933,15.91752719901081,42.54162291439892,48.49231551964769,0.8772858639254354,"1.0,1.0,1.0"
analytical,3,15.0,provost_std,63,9,ok,10.79946117923347,12.086054122236407,19.20498732204984,39.46621991794593,46.650635094611,0.8459953404258155,"1.0,1.0,1.0"
analytical,3,20.0,provost_std,63,9,ok,11.301642606588437,12.567560817669506,19.95535915264285,36.681552591378576,44.15111107797447,0.8308183349360327,"1.0,1.0,1.0"
analytical,3,25.0,provost_std,63,9,ok,10.596018628260138,11.704359224685211,18.57264917198098,34.11403888159784,41.069690242163475,0.8306378421762545,"1.0,1.0,1.0"
analytical,3,30.0,provost_std,63,9,ok,8.890195376185067,9.750284041505628,15.463334168606874,31.706220193341775,37.5,0.8454992051557807,"1.0,1.0,1.0"
analytical,3,35.0,provost_std,63,9,ok,6.401918495695886,6.966913194786751,11.044098140335802,29.41100356342212,33.550503583141705,0.8766188409225673,"1.0,1.0,1.0"
analytical,3,40.0,provost_std,63,9,ok,3.35954052921589,3.624439518662722,5.743618674627984,27.187828264474014,29.341204441673266,0.9266091417112783,"1.0,1.0,1.0"
analytical,3,45.0,provost_std,63,9,ok,1.0395974158072275e-08,1.68443949101545e-08,3.21605242437073e-08,24.999999989387984,25.000000000000007,0.999999999575519,"1.0,1.0,1.0"
analytical,3,50.0,provost_std,63,9,ok,0.9776417452019622,1.0086653067985338,1.8522402118186163,19.768078917211604,20.658795558326748,0.956884386671994,"1.0,1.0,1.0"
analytical,3,55.0,provost_std,63,9,ok,0.9555622949735796,0.954936802356549,1.8916134968786549,15.765739406163721,16.449496416858278,0.9584329517836299,"1.0,1.0,1.0"
analytical,3,60.0,provost_std,63,9,ok,2.08535595007823,2.1513593998888743,3.483519051123027,12.582378591135761,12.500000000000007,1.0065902872908603,"1.0,1.0,1.0"
analytical,3,0.0,provost_xt3d,63,9,ok,3.0322157107827485e-08,2.922363087429905e-08,1.473978439303636e-07,49.9999999943574,50.0,0.999999999887148,"1.0,1.0,1.0"
analytical,3,5.0,provost_xt3d,63,9,ok,8.815090121238318e-08,6.613922933136412e-08,1.6953485837412074e-07,49.620193826128514,49.62019382530519,1.0000000000165925,"1.0,1.0,1.0"
analytical,3,10.0,provost_xt3d,63,9,ok,3.330990504232595e-08,2.032313050259417e-08,1.7591109124914794e-07,48.492315521349134,48.49231551964769,1.0000000000350868,"1.0,1.0,1.0"
analytical,3,15.0,provost_xt3d,63,9,ok,2.0214187659592846e-08,1.4090851495351416e-08,1.8491905229289785e-07,46.650635096918975,46.650635094611,1.0000000000494738,"1.0,1.0,1.0"
analytical,3,20.0,provost_xt3d,63,9,ok,3.283882201030771e-08,2.1542501968083977e-08,2.0306653580881573e-07,44.15111107928476,44.15111107797447,1.0000000000296774,"1.0,1.0,1.0"
analytical,3,25.0,provost_xt3d,63,9,ok,1.4566890661964765e-08,6.426383934242124e-09,1.2447336217302762e-07,41.0696902439718,41.069690242163475,1.0000000000440306,"1.0,1.0,1.0"
analytical,3,30.0,provost_xt3d,63,9,ok,4.08987802999872e-08,3.3131754841187675e-08,8.066666778994147e-08,37.500000002490985,37.5,1.0000000000664264,"1.0,1.0,1.0"
analytical,3,35.0,provost_xt3d,63,9,ok,2.0580684350357126e-08,1.6461473509048735e-08,4.4467443616191815e-08,33.550503585420905,33.550503583141705,1.0000000000679334,"1.0,1.0,1.0"
analytical,3,40.0,provost_xt3d,63,9,ok,1.4739517583695875e-08,1.7244146496348697e-08,3.6065941899643406e-08,29.341204433994413,29.341204441673266,0.9999999997382911,"1.0,1.0,1.0"
analytical,3,45.0,provost_xt3d,63,9,ok,1.414027932707505e-08,1.810900887512912e-08,3.363884865104083e-08,24.99999999026335,25.000000000000007,0.9999999996105338,"1.0,1.0,1.0"
analytical,3,50.0,provost_xt3d,63,9,ok,0.8258791855899474,0.8718321912726247,1.4860926018792768,20.885952723705827,20.658795558326748,1.0109956635534603,"1.0,1.0,1.0"
analytical,3,55.0,provost_xt3d,63,9,ok,1.709260841323575,1.7883263660826754,3.0407938746126186,16.87603904667356,16.449496416858278,1.0259304369572155,"1.0,1.0,1.0"
analytical,3,60.0,provost_xt3d,63,9,ok,2.687522373673805,2.787354523046037,4.7133623402367615,13.118511524587698,12.500000000000007,1.0494809219670151,"1.0,1.0,1.0"
noflow,1,0.0,corrected,21,3,ok,1.0190613700121327e-08,5.979750437390881e-09,1.8125362322152228e-08,50.00000000114586,50.00000000000001,1.000000000022917,"1.0,1.0,1.0"
noflow,1,5.0,corrected,21,3,ok,1.2975610795506093e-08,8.815200507571762e-09,2.4016844069052468e-08,49.620193828576,49.62019382530521,1.0000000000659166,"1.0,1.0,1.0"
noflow,1,10.0,corrected,21,3,ok,3.570220192807071e-08,3.665428502371675e-08,4.348416071664474e-08,48.49231551690038,48.49231551964771,0.9999999999433452,"1.0,1.0,1.0"
noflow,1,15.0,corrected,21,3,ok,5.266481025576202e-08,5.098510299673345e-08,6.509971728352326e-08,46.650635092016685,46.650635094610976,0.9999999999443889,"1.0,1.0,1.0"
noflow,1,20.0,corrected,21,3,ok,3.776922410627356e-08,3.586507553543065e-08,4.898358108018641e-08,44.15111107992507,44.15111107797444,1.0000000000441809,"1.0,1.0,1.0"
noflow,1,25.0,corrected,21,3,ok,1.9406230444198092e-08,1.7259823853196826e-08,2.9160923675775052e-08,41.06969024467428,41.06969024216348,1.000000000061135,"1.0,1.0,1.0"
noflow,1,30.0,corrected,21,3,ok,6.465048521888538e-09,3.0903984909681013e-09,1.4848955398605312e-08,37.49999999890822,37.49999999999999,0.9999999999708861,"1.0,1.0,1.0"
noflow,1,35.0,corrected,21,3,ok,7.753618659999584e-09,7.99976287514757e-09,1.2403647553504982e-08,33.55050358265486,33.55050358314172,0.9999999999854889,"1.0,1.0,1.0"
noflow,1,40.0,corrected,21,3,ok,2.019856119336458e-08,1.8228833586474966e-08,2.771342877405658e-08,29.34120444328017,29.34120444167326,1.0000000000547662,"1.0,1.0,1.0"
noflow,1,45.0,corrected,21,3,ok,1.632588489899285e-09,1.5991972684931311e-09,4.208085269130635e-09,25.000000000736463,25.00000000000001,1.000000000029458,"1.0,1.0,1.0"
noflow,1,50.0,corrected,21,3,ok,2.1754881928324066e-08,2.1746162741783638e-08,2.544782440327964e-08,20.65879555883379,20.658795558326748,1.000000000024544,"1.0,1.0,1.0"
noflow,1,55.0,corrected,21,3,ok,3.0714738035546047e-09,2.0843996460391807e-09,6.060499324611612e-09,16.44949641565524,16.449496416858278,0.9999999999268647,"1.0,1.0,1.0"
noflow,1,60.0,corrected,21,3,ok,1.1505631019166554e-09,1.4154028132964227e-09,2.1638038583127184e-09,12.499999999255898,12.500000000000007,0.9999999999404713,"1.0,1.0,1.0"
noflow,1,0.0,corrected_xt3d,21,3,ok,5.575491706992301e-10,4.710564483356833e-10,1.0847711617856248e-09,50.00000000003141,50.00000000000001,1.0000000000006282,"1.0,1.0,1.0"
noflow,1,5.0,corrected_xt3d,21,3,ok,1.8446313855097562,0.04224787202069754,5.933945226583651,49.61650420910002,49.62019382530521,0.9999256428498007,"1.0,1.0,1.0"
noflow,1,10.0,corrected_xt3d,21,3,ok,3.577027878774577,0.08188045209144255,11.852933149547079,48.4781796323545,48.49231551964771,0.9997084922189892,"1.0,1.0,1.0"
noflow,1,15.0,corrected_xt3d,21,3,ok,5.078987890596972,0.11461796958369969,17.172962289681557,46.62325668118757,46.650635094610976,0.9994131180986523,"1.0,1.0,1.0"
noflow,1,20.0,corrected_xt3d,21,3,ok,6.262333430436547,0.13842564231118631,21.68545856656451,44.11037164007968,44.15111107797444,0.9990772726461445,"1.0,1.0,1.0"
noflow,1,25.0,corrected_xt3d,21,3,ok,7.1049765477477465,0.14877619625430175,25.288860855494672,41.020074967363996,41.06969024216348,0.9987919247866995,"1.0,1.0,1.0"
noflow,1,30.0,corrected_xt3d,21,3,ok,7.489199530611454,0.14343301935326197,27.291861738443295,37.448536853289454,37.49999999999999,0.9986276494210524,"1.0,1.0,1.0"
noflow,1,35.0,corrected_xt3d,21,3,ok,7.475037584946625,0.1254557004729981,27.93224451254586,33.503281983055096,33.55050358314172,0.9985925218687225,"1.0,1.0,1.0"
noflow,1,40.0,corrected_xt3d,21,3,ok,7.079101711435163,0.10040875260486591,27.10114617327239,29.30245933204705,29.34120444167326,0.9986794983245071,"1.0,1.0,1.0"
noflow,1,45.0,corrected_xt3d,21,3,ok,6.355454562733802,0.06873840485932925,24.91729204320821,24.973596377501384,25.00000000000001,0.9989438551000549,"1.0,1.0,1.0"
noflow,1,50.0,corrected_xt3d,21,3,ok,5.3953711362300165,0.04139866566887185,21.62163070461115,20.64316286707477,20.658795558326748,0.9992432912553959,"1.0,1.0,1.0"
noflow,1,55.0,corrected_xt3d,21,3,ok,4.370449788918915,0.022217274178987223,18.12942222792789,16.441417163774513,16.449496416858278,0.9995088449591999,"1.0,1.0,1.0"
noflow,1,60.0,corrected_xt3d,21,3,ok,3.174042883455339,0.008486418300690184,13.168482762915614,12.497042712237786,12.500000000000007,0.9997634169790223,"1.0,1.0,1.0"
noflow,1,0.0,planview,21,3,ok,1.0190613700121327e-08,5.979750437390881e-09,1.8125362322152228e-08,50.00000000114586,50.00000000000001,1.000000000022917,"1.0,1.0,1.0"
noflow,1,5.0,planview,21,3,ok,0.6005262787615167,0.6005262805247615,0.7596123488551876,50.00000000092801,49.62019382530521,1.0076542662642545,"1.0,1.0,1.0"
noflow,1,10.0,planview,21,3,ok,2.383858513554159,2.383858514717355,3.015369010342439,50.00000000059153,48.49231551964771,1.0310912041379618,"1.0,1.0,1.0"
noflow,1,15.0,planview,21,3,ok,5.2958108632376355,5.295810864486929,6.698729780082805,50.00000000061151,46.650635094610976,1.0717967697375987,"1.0,1.0,1.0"
noflow,1,20.0,planview,21,3,ok,9.24790535053993,9.247905350775465,11.697777816799078,50.00000000004685,44.15111107797444,1.1324743314328558,"1.0,1.0,1.0"
noflow,1,25.0,planview,21,3,ok,14.120059502858359,14.120059502255723,17.860619507941085,49.999999999551896,41.06969024216348,1.2174428320430881,"1.0,1.0,1.0"
noflow,1,30.0,planview,21,3,ok,19.764235376152204,19.76423537436049,25.000000016401014,49.99999999882992,37.49999999999999,1.3333333333021313,"1.0,1.0,1.0"
noflow,1,35.0,planview,21,3,ok,26.008937528130893,26.008937525988475,32.89899285835693,49.9999999986233,33.55050358314172,1.4902905965246687,"1.0,1.0,1.0"
noflow,1,40.0,planview,21,3,ok,32.66442382036768,32.664423818688675,41.317591110481594,49.99999999892775,29.34120444167326,1.7040881910053032,"1.0,1.0,1.0"
noflow,1,45.0,planview,21,3,ok,39.528470752230504,39.52847075089282,50.000000015389915,49.99999999910252,25.00000000000001,1.9999999999640998,"1.0,1.0,1.0"
noflow,1,50.0,planview,21,3,ok,46.392517683980486,46.3925176828105,58.682408919170534,49.99999999909998,20.658795558326748,2.4202766254176398,"1.0,1.0,1.0"
noflow,1,55.0,planview,21,3,ok,53.04800398563204,53.048003985064945,67.1010071755331,49.99999999935744,16.449496416858278,3.0396067291224127,"1.0,1.0,1.0"
noflow,1,60.0,planview,21,3,ok,59.29270612823255,59.292706127119686,75.00000001409306,49.999999999177554,12.500000000000007,3.999999999934202,"1.0,1.0,1.0"
noflow,1,0.0,planview_xt3d,21,3,ok,5.575491706992301e-10,4.710564483356833e-10,1.0847711617856248e-09,50.00000000003141,50.00000000000001,1.0000000000006282,"1.0,1.0,1.0"
noflow,1,5.0,planview_xt3d,21,3,ok,1.9638130011438468,0.59565640471613,6.768971405508709,49.99619598470535,49.62019382530521,1.007577603600742,"1.0,1.0,1.0"
noflow,1,10.0,planview_xt3d,21,3,ok,4.466028991667843,2.358598720506657,15.489006455878778,49.98403692784285,48.49231551964771,1.0307620164599223,"1.0,1.0,1.0"
noflow,1,15.0,planview_xt3d,21,3,ok,7.813057727517931,5.236645846394085,25.998840574662328,49.963844499034415,46.650635094610976,1.071021742741637,"1.0,1.0,1.0"
noflow,1,20.0,planview_xt3d,21,3,ok,12.106876163460019,9.136591627451821,38.48911496178664,49.932805509419964,44.15111107797444,1.130952410715884,"1.0,1.0,1.0"
noflow,1,25.0,planview_xt3d,21,3,ok,17.35379000789928,13.93695697200371,53.314822776101586,49.88995059172051,41.06969024216348,1.2147632547883662,"1.0,1.0,1.0"
noflow,1,30.0,planview_xt3d,21,3,ok,23.398048591361864,19.4852006439255,69.9395995257411,49.8329156042469,37.49999999999999,1.3288777494465842,"1.0,1.0,1.0"
noflow,1,35.0,planview_xt3d,21,3,ok,30.16976505189514,25.597589243317387,89.09626758440055,49.754162492084085,33.55050358314172,1.4829632100390975,"1.0,1.0,1.0"
noflow,1,40.0,planview_xt3d,21,3,ok,37.53462644745219,32.06645230650982,111.02679327011151,49.642891027396345,29.34120444167326,1.6919172873792678,"1.0,1.0,1.0"
noflow,1,45.0,planview_xt3d,21,3,ok,45.3844740996565,38.687022173788485,136.44428196769664,49.498380113256786,25.00000000000001,1.9799352045302705,"1.0,1.0,1.0"
noflow,1,50.0,planview_xt3d,21,3,ok,53.69124519765342,45.19360506528055,166.64813645117377,49.28606334741605,20.658795558326748,2.385718141615026,"1.0,1.0,1.0"
noflow,1,55.0,planview_xt3d,21,3,ok,62.734657576950404,51.29578676096601,208.09481620638618,48.95687900405236,16.449496416858278,2.9761931771892343,"1.0,1.0,1.0"
noflow,1,60.0,planview_xt3d,21,3,ok,72.4748519815608,56.703516751656366,253.2488903482347,48.46145387093416,12.500000000000007,3.8769163096747303,"1.0,1.0,1.0"
noflow,1,0.0,provost_std,21,3,ok,1.0190613700121327e-08,5.979750437390881e-09,1.8125362322152228e-08,50.00000000114586,50.00000000000001,1.000000000022917,"1.0,1.0,1.0"
noflow,1,5.0,provost_std,21,3,ok,5.5939865711937635,5.749839032737322,8.794816228392218,45.98356743676065,49.62019382530521,0.9267107580968384,"1.0,1.0,1.0"
noflow,1,10.0,provost_std,21,3,ok,9.180846305449679,9.452678936889631,14.615206255286548,42.5139250493887,48.49231551964771,0.8767146834257331,"1.0,1.0,1.0"
noflow,1,15.0,provost_std,21,3,ok,11.070664092696852,11.396771534961635,17.944062823794336,39.4428365625495,46.650635094610976,0.8454940963302318,"1.0,1.0,1.0"
noflow,1,20.0,provost_std,21,3,ok,11.559024540435441,11.835943076874539,19.17756987648661,36.66564882320644,44.15111107797444,0.8304581227514735,"1.0,1.0,1.0"
noflow,1,25.0,provost_std,21,3,ok,10.978580767974691,11.012098694076325,18.671500706384972,34.10529311388579,41.06969024216348,0.8304248927320174,"1.0,1.0,1.0"
noflow,1,30.0,provost_std,21,3,ok,9.784558995185439,9.166845796563424,19.484753808042058,31.702598565415194,37.49999999999999,0.8454026284110719,"1.0,1.0,1.0"
noflow,1,35.0,provost_std,21,3,ok,8.728334228174784,6.546773053495346,29.605759110024472,29.410097602317997,33.55050358314172,0.8765918380162803,"1.0,1.0,1.0"
noflow,1,40.0,provost_std,21,3,ok,8.972874125811586,3.4049083063668175,42.532514064597834,27.18780296158757,29.34120444167326,0.9266082793442787,"1.0,1.0,1.0"
noflow,1,45.0,provost_std,21,3,ok,11.465288544983911,0.00015001749042975452,60.35533905600561,25.000043262197455,25.00000000000001,1.0000017304878976,"1.0,1.0,1.0"
noflow,1,50.0,provost_std,21,3,ok,12.076234824431866,3.405772187930316,63.58534002539043,22.812796346103365,20.658795558326748,1.1042655551576155,"1.0,1.0,1.0"
noflow,1,55.0,provost_std,21,3,ok,13.568591881018426,6.549600296504098,67.64606154443773,20.5918275331348,16.449496416858278,1.2518211507089816,"1.0,1.0,1.0"
noflow,1,60.0,provost_std,21,3,ok,15.52536428782891,9.172613613165488,73.22888729884218,18.301270224512905,12.500000000000007,1.4641016179610316,"1.0,1.0,1.0"
noflow,1,0.0,provost_xt3d,21,3,ok,5.575491706992301e-10,4.710564483356833e-10,1.0847711617856248e-09,50.00000000003141,50.00000000000001,1.0000000000006282,"1.0,1.0,1.0"
noflow,1,5.0,provost_xt3d,21,3,ok,1.8283970295320815,0.036500031063773995,6.2183140528050265,49.62139837188868,49.62019382530521,1.0000242753300748,"1.0,1.0,1.0"
noflow,1,10.0,provost_xt3d,21,3,ok,3.5599753622383665,0.0577476134186958,13.015543356828141,48.49622316594082,48.49231551964771,1.0000805827944332,"1.0,1.0,1.0"
noflow,1,15.0,provost_xt3d,21,3,ok,5.16936055846916,0.06233068505578323,20.217602979625564,46.657066004049454,46.650635094610976,1.000137852559251,"1.0,1.0,1.0"
noflow,1,20.0,provost_xt3d,21,3,ok,6.637306675366904,0.05318524451573962,27.628830610870043,44.15850162981704,44.15111107797444,1.0001673922051373,"1.0,1.0,1.0"
