bc,nsub,dip,variant,ncol,nlay,status,rms_all_mm,rms_mid_mm,max_abs_mm,drop_mid_mm,drop_ana_mm,drop_ratio,kgeo
analytical,2,25.0,provost_xt3d,42,6,ok,19.090742591117575,19.38504254024677,29.02107855522229,2066.3028186561282,2074.0193572292555,0.9962794278914369,"1.0,0.01,1.0"
analytical,2,30.0,provost_xt3d,42,6,ok,16.819041535177107,16.985910059063265,26.68584444081734,1886.6701349883315,1893.7500000000002,0.9962614574195808,"1.0,0.01,1.0"
analytical,2,35.0,provost_xt3d,42,6,ok,12.704870852541458,12.743989254159457,22.62701362970665,1688.7292686820622,1694.3004309486566,0.9967118214899614,"1.0,0.01,1.0"
analytical,2,40.0,provost_xt3d,42,6,ok,7.004545087492178,6.949869896621102,14.2255534637723,1478.5630687463135,1481.7308243044995,0.9978621248163122,"1.0,0.01,1.0"
analytical,2,45.0,provost_xt3d,42,6,ok,4.594414612891178e-07,5.825337360410765e-07,1.080479261617029e-06,1262.4999996917015,1262.5,0.9999999997558031,"1.0,0.01,1.0"
analytical,2,50.0,provost_xt3d,42,6,ok,59.83827843161758,72.14939975802787,109.7404448392818,1005.4953838007135,1043.2691756955005,0.963792861157232,"1.0,0.01,1.0"
analytical,2,55.0,provost_xt3d,42,6,ok,106.6746728780256,123.82231899663157,178.9535414179957,767.1774139507847,830.699569051343,0.9235317346160412,"1.0,0.01,1.0"
analytical,2,60.0,provost_xt3d,42,6,ok,120.65769340060288,131.1452341242972,203.59470038080585,568.7487944167218,631.2500000000005,0.9009881891750042,"1.0,0.01,1.0"
analytical,3,0.0,corrected,63,9,ok,7.173655413450004e-07,5.439654345147455e-07,1.5523662355576562e-06,2525.0000001007925,2525.0,1.0000000000399178,"1.0,0.01,1.0"
analytical,3,5.0,corrected,63,9,ok,3.7343182178351714e-06,2.9289862560013747e-06,8.477399227047044e-06,2505.819788912175,2505.819788177913,1.000000000293023,"1.0,0.01,1.0"
analytical,3,10.0,corrected,63,9,ok,1.936708424678782e-06,1.7018518455150715e-06,4.758879512678504e-06,2448.861934654781,2448.861933742209,1.0000000003726515,"1.0,0.01,1.0"
analytical,3,15.0,corrected,63,9,ok,7.5453502733067455e-06,5.5045580018845525e-06,1.5147882059807216e-05,2355.857072405378,2355.857072277854,1.0000000000541305,"1.0,0.01,1.0"
analytical,3,20.0,corrected,63,9,ok,5.029682457280209e-06,3.88697076243641e-06,1.128081539292225e-05,2229.6311086780133,2229.6311094377106,0.999999999659272,"1.0,0.01,1.0"
analytical,3,25.0,corrected,63,9,ok,2.288217817315411e-05,1.8642427089340763e-05,5.056319007934462e-05,2074.019352885077,2074.019357229256,0.9999999979054299,"1.0,0.01,1.0"
analytical,3,30.0,corrected,63,9,ok,2.660454573878016e-07,3.358167565695533e-07,5.181166606860188e-07,1893.7500002369356,1893.7500000000005,1.0000000001251144,"1.0,0.01,1.0"
analytical,3,35.0,corrected,63,9,ok,1.3496677958973978e-05,9.711449293604658e-06,2.7375505418092416e-05,1694.300431000879,1694.3004309486564,1.0000000000308225,"1.0,0.01,1.0"
analytical,3,40.0,corrected,63,9,ok,1.3953668985062383e-05,1.0757263593932288e-05,3.0399092576516296e-05,1481.7308269141984,1481.7308243044997,1.0000000017612503,"1.0,0.01,1.0"
analytical,3,45.0,corrected,63,9,ok,1.8927752840522043e-05,1.4813058825772892e-05,3.91766654672665e-05,1262.4999991284478,1262.5000000000005,0.9999999993096613,"1.0,0.01,1.0"
analytical,3,50.0,corrected,63,9,ok,5.344895385522122e-06,4.277062347622842e-06,1.1839009772529607e-05,1043.269174761792,1043.2691756955007,0.9999999991050166,"1.0,0.01,1.0"
analytical,3,55.0,corrected,63,9,ok,8.90128873864144e-06,6.430763695855034e-06,1.8202660267974125e-05,830.6995686918435,830.6995690513429,0.999999999567233,"1.0,0.01,1.0"
analytical,3,60.0,corrected,63,9,ok,1.8570620713684078e-06,1.8796249515517653e-06,3.956777128166777e-06,631.2500000235173,631.2500000000002,1.0000000000372549,"1.0,0.01,1.0"
analytical,3,0.0,corrected_xt3d,63,9,ok,6.2084682861507645e-06,5.568832386204928e-06,1.5021478283472334e-05,2524.999997497663,2525.0,0.9999999990089754,"1.0,0.01,1.0"
analytical,3,5.0,corrected_xt3d,63,9,ok,6.166917991452243e-07,7.404830968904338e-07,1.968008866981563e-06,2505.819788689866,2505.819788177913,1.0000000002043057,"1.0,0.01,1.0"
analytical,3,10.0,corrected_xt3d,63,9,ok,9.503009248634129e-07,9.368570156577206e-07,2.1934321026151338e-06,2448.861934400645,2448.861933742209,1.0000000002688743,"1.0,0.01,1.0"
analytical,3,15.0,corrected_xt3d,63,9,ok,1.1943190185491189e-06,1.0608207809576176e-06,2.9746045626666273e-06,2355.8570715295295,2355.857072277854,0.9999999996823558,"1.0,0.01,1.0"
analytical,3,20.0,corrected_xt3d,63,9,ok,9.868840356254885e-07,1.1099355744669157e-06,1.967256579860077e-06,2229.6311086688693,2229.6311094377106,0.9999999996551711,"1.0,0.01,1.0"
analytical,3,25.0,corrected_xt3d,63,9,ok,8.544453216659161e-07,1.1967991477236049e-06,2.1619044332510384e-06,2074.0193563907847,2074.019357229256,0.9999999995957265,"1.0,0.01,1.0"
analytical,3,30.0,corrected_xt3d,63,9,ok,1.770234786793308e-07,2.0599717665292978e-07,7.387837008820952e-07,1893.749999923605,1893.7500000000005,0.9999999999596592,"1.0,0.01,1.0"
analytical,3,35.0,corrected_xt3d,63,9,ok,1.7633173441680028e-06,1.3355464755706381e-06,4.415003473923207e-06,1694.3004300126622,1694.3004309486564,0.999999999447563,"1.0,0.01,1.0"
analytical,3,40.0,corrected_xt3d,63,9,ok,7.008898483327636e-07,6.096477226367563e-07,1.8172747751066254e-06,1481.7308238868673,1481.7308243044997,0.9999999997181455,"1.0,0.01,1.0"
analytical,3,45.0,corrected_xt3d,63,9,ok,7.315342422312078e-07,3.761871289947309e-07,2.543247834552176e-06,1262.4999997926082,1262.5000000000005,0.9999999998357288,"1.0,0.01,1.0"
analytical,3,50.0,corrected_xt3d,63,9,ok,1.5839289431181408e-06,1.208669406231943e-06,4.312361134850562e-06,1043.2691748724078,1043.2691756955007,0.9999999992110445,"1.0,0.01,1.0"
analytical,3,55.0,corrected_xt3d,63,9,ok,5.399265253789845e-07,3.4881374431333394e-07,1.7731638379814285e-06,830.6995688285269,830.6995690513429,0.9999999997317731,"1.0,0.01,1.0"
analytical,3,60.0,corrected_xt3d,63,9,ok,9.776830784523732e-07,6.476850572757241e-07,3.134206449928456e-06,631.2500004290249,631.2500000000002,1.000000000679643,"1.0,0.01,1.0"
analytical,3,0.0,planview,63,9,ok,7.173655413450004e-07,5.439654345147455e-07,1.5523662355576562e-06,2525.0000001007925,2525.0,1.0000000000399178,"1.0,0.01,1.0"
analytical,3,5.0,planview,63,9,ok,7.355948819517426,9.531909992572746,14.120147530355176,2512.5655778678706,2505.819788177913,1.0026920490139728,"1.0,0.01,1.0"
analytical,3,10.0,planview,63,9,ok,29.200288683539874,37.83801782381191,56.05155672350737,2475.6401251673196,2448.861933742209,1.0109349535211196,"1.0,0.01,1.0"
analytical,3,15.0,planview,63,9,ok,64.86928770702188,84.05825410461348,124.52015926840687,2415.345601241721,2355.857072277854,1.0252513319521324,"1.0,0.01,1.0"
analytical,3,20.0,planview,63,9,ok,113.27916566508281,146.78824457262107,217.4455772436703,2333.5140276925863,2229.6311094377106,1.0465919756031183,"1.0,0.01,1.0"
analytical,3,25.0,planview,63,9,ok,172.95901108897465,224.12196840999715,332.0043163031547,2232.631814177336,2074.019357229256,1.0764758807072925,"1.0,0.01,1.0"
analytical,3,30.0,planview,63,9,ok,242.09548094574072,313.7096784052153,464.71556556456585,2115.764214911536,1893.7500000000005,1.1172352289961902,"1.0,0.01,1.0"
analytical,3,35.0,planview,63,9,ok,318.58789801002825,412.8292967853624,611.5469600913102,1986.4621923650386,1694.3004309486564,1.1724379903821411,"1.0,0.01,1.0"
analytical,3,40.0,planview,63,9,ok,400.11208354146856,518.4691287484619,768.0371087819382,1848.6545263681924,1481.7308243044997,1.247631820871325,"1.0,0.01,1.0"
analytical,3,45.0,planview,63,9,ok,484.1909632174139,627.4193584641472,929.4311335166187,1706.5284309887957,1262.5000000000005,1.351705687911917,"1.0,0.01,1.0"
analytical,3,50.0,planview,63,9,ok,568.2698374076332,736.3695817446156,1090.825148997379,1564.4023310505909,1043.2691756955007,1.4995193642212938,"1.0,0.01,1.0"
analytical,3,55.0,planview,63,9,ok,649.7940221670917,842.0094127640684,1247.3152963168811,1426.5946643763887,830.6995690513429,1.717341283811615,"1.0,0.01,1.0"
analytical,3,60.0,planview,63,9,ok,726.28644192384,941.1290340845557,1394.1466950325407,1297.2926439259716,631.2500000000002,2.0551170596847066,"1.0,0.01,1.0"
analytical,3,0.0,planview_xt3d,63,9,ok,6.2084682861507645e-06,5.568832386204928e-06,1.5021478283472334e-05,2524.999997497663,2525.0,0.9999999990089754,"1.0,0.01,1.0"
analytical,3,5.0,planview_xt3d,63,9,ok,7.356819866294351,9.532169412775664,14.12066972761572,2512.565805871822,2505.819788177913,1.0026921400037367,"1.0,0.01,1.0"
analytical,3,10.0,planview_xt3d,63,9,ok,29.20963934805438,37.837808996114035,56.07997726449021,2475.640721357582,2448.861933742209,1.0109351969771734,"1.0,0.01,1.0"
analytical,3,15.0,planview_xt3d,63,9,ok,64.92367169000974,84.06347888570983,124.69065783548228,2415.3530337978373,2355.857072277854,1.0252544868787208,"1.0,0.01,1.0"
analytical,3,20.0,planview_xt3d,63,9,ok,113.4676117941398,146.81421726871002,217.96279500741988,2333.5445768771683,2229.6311094377106,1.046605677055548,"1.0,0.01,1.0"
analytical,3,25.0,planview_xt3d,63,9,ok,173.45177234071127,224.20753121953572,333.416071385205,2232.7224828306666,2074.019357229256,1.0765195971041597,"1.0,0.01,1.0"
analytical,3,30.0,planview_xt3d,63,9,ok,243.15230837476446,313.8834763753031,467.84090501195317,2115.9511286210623,1893.7500000000005,1.117333929304851,"1.0,0.01,1.0"
analytical,3,35.0,planview_xt3d,63,9,ok,320.75203587912875,413.27214392039855,617.7845455310215,1986.8996251945296,1694.3004309486564,1.1726961694048816,"1.0,0.01,1.0"
analytical,3,40.0,planview_xt3d,63,9,ok,403.55847790665314,518.602786784083,778.5582938698541,1848.968823003962,1481.7308243044997,1.2478439354002355,"1.0,0.01,1.0"
analytical,3,45.0,planview_xt3d,63,9,ok,490.1889425398565,627.5149216959643,947.5597426308857,1706.9603648432505,1262.5000000000005,1.3520478137372278,"1.0,0.01,1.0"
analytical,3,50.0,planview_xt3d,63,9,ok,578.0241033930718,735.7455625647796,1121.6525781424464,1564.5436232255583,1043.2691756955007,1.4996547963592877,"1.0,0.01,1.0"
analytical,3,55.0,planview_xt3d,63,9,ok,663.8507129376612,837.4512621615354,1295.1110210952024,1424.2708602370603,830.6995690513429,1.7145438775941277,"1.0,0.01,1.0"
analytical,3,60.0,planview_xt3d,63,9,ok,747.3292846477277,927.6100197598574,1471.7603086033419,1289.0594567277533,631.2500000000002,2.0420743868954503,"1.0,0.01,1.0"
analytical,3,0.0,provost_std,63,9,ok,7.173655413450004e-07,5.439654345147455e-07,1.5523662355576562e-06,2525.0000001007925,2525.0,1.0000000000399178,"1.0,0.01,1.0"
analytical,3,5.0,provost_std,63,9,ok,76.51005287994174,99.03839445644701,146.5914649898723,2435.7363193112797,2505.819788177913,0.9720317202389107,"1.0,0.01,1.0"
analytical,3,10.0,provost_std,63,9,ok,136.36283457399423,176.31613114283567,260.7621860197469,2324.1032543257147,2448.861933742209,0.949054424956557,"1.0,0.01,1.0"
analytical,3,15.0,provost_std,63,9,ok,178.439258573088,230.42517980785865,340.49978739044826,2192.8220149977706,2355.857072277854,0.9307958622793502,"1.0,0.01,1.0"
analytical,3,20.0,provost_std,63,9,ok,201.63458223477699,259.97727872452714,383.81827856615126,2045.6965999743484,2229.6311094377106,0.9175045106408886,"1.0,0.01,1.0"
analytical,3,25.0,provost_std,63,9,ok,204.96791419510973,263.757962003865,388.994137003285,1887.4183851662117,2074.019357229256,0.9100293006366489,"1.0,0.01,1.0"
analytical,3,30.0,provost_std,63,9,ok,187.57959268268135,240.74363920717053,354.6034238056128,1723.4372482844674,1893.7500000000005,0.9100658736815667,"1.0,0.01,1.0"
analytical,3,35.0,provost_std,63,9,ok,148.60442445486706,189.98624060923714,279.376631839912,1559.8994757174169,1694.3004309486564,0.920674661484925,"1.0,0.01,1.0"
analytical,3,40.0,provost_std,63,9,ok,86.84374351159687,110.33411134634687,161.85596454652983,1403.6790444036114,1481.7308243044997,0.947323914289544,"1.0,0.01,1.0"
analytical,3,45.0,provost_std,63,9,ok,1.0078271449705306e-05,8.959903644189328e-06,2.4408854493174204e-05,1262.500004464898,1262.5000000000005,1.0000000035365526,"1.0,0.01,1.0"
analytical,3,50.0,provost_std,63,9,ok,109.34261967752151,134.31105981180005,191.20996453425332,949.4358417956372,1043.2691756955007,0.9100583664447777,"1.0,0.01,1.0"
analytical,3,55.0,provost_std,63,9,ok,132.7427744616786,158.92906153347573,223.2574545824859,720.3931836425329,830.6995690513429,0.867212660848278,"1.0,0.01,1.0"
analytical,3,60.0,provost_std,63,9,ok,104.47980609919315,120.19186386656598,174.71372183537048,549.3480216119284,631.2500000000002,0.8702542916624606,"1.0,0.01,1.0"
analytical,3,0.0,provost_xt3d,63,9,ok,6.2084682861507645e-06,5.568832386204928e-06,1.5021478283472334e-05,2524.999997497663,2525.0,0.9999999990089754,"1.0,0.01,1.0"
analytical,3,5.0,provost_xt3d,63,9,ok,4.446986510718426,4.587130591231302,7.5693422302441915,2504.5173173793705,2505.819788177913,0.9994802216804708,"1.0,0.01,1.0"
analytical,3,10.0,provost_xt3d,63,9,ok,7.820467937991031,8.050425456808233,13.361709564964075,2446.5364553153954,2448.861933742209,0.9990503840192981,"1.0,0.01,1.0"
analytical,3,15.0,provost_xt3d,63,9,ok,10.009032657121683,10.27448376745516,17.143103489229873,2352.821054696341,2355.857072277854,0.9987112895696266,"1.0,0.01,1.0"
analytical,3,20.0,provost_xt3d,63,9,ok,10.966940362694094,11.217754000596662,18.80856523862262,2226.2194674516327,2229.6311094377106,0.9984698625832599,"1.0,0.01,1.0"
analytical,3,25.0,provost_xt3d,63,9,ok,10.714055240601216,10.911449563927325,18.387146048756243,2070.581853245238,2074.019357229256,0.9983425882829706,"1.0,0.01,1.0"
analytical,3,30.0,provost_xt3d,63,9,ok,9.331962610284501,9.453887055251455,16.010064289391558,1890.6467070910414,1893.7500000000005,0.998361297473817,"1.0,0.01,1.0"
analytical,3,35.0,provost_xt3d,63,9,ok,6.957105888457345,7.001858894174196,11.917321182119522,1691.896567665577,1694.3004309486564,0.9985812060015038,"1.0,0.01,1.0"
analytical,3,40.0,provost_xt3d,63,9,ok,3.77272300032196,3.763437071346723,6.593471207519741,1480.3803101303915,1481.7308243044997,0.9990885563342843,"1.0,0.01,1.0"
analytical,3,45.0,provost_xt3d,63,9,ok,5.561974681628114e-06,7.4838190573027645e-06,1.5886095106054654e-05,1262.5000042969398,1262.5000000000005,1.0000000034035164,"1.0,0.01,1.0"
analytical,3,50.0,provost_xt3d,63,9,ok,30.075319082391097,37.35500180377623,57.45944287970816,1020.3145678772538,1043.2691756955007,0.9779974254458882,"1.0,0.01,1.0"
analytical,3,55.0,provost_xt3d,63,9,ok,55.914314646147155,67.47222433947489,100.75753071041848,787.3703360016053,830.6995690513429,0.9478400679812324,"1.0,0.01,1.0"
analytical,3,60.0,provost_xt3d,63,9,ok,69.41052452956367,79.73031942937153,121.99233716389114,578.9754790909421,631.2500000000002,0.9171888777678289,"1.0,0.01,1.0"
noflow,1,0.0,corrected,21,3,ok,5.250143969281672e-07,3.21711625310736e-07,8.890088665225448e-07,2524.99999994212,2524.9999999999995,0.9999999999770776,"1.0,0.01,1.0"
noflow,1,5.0,corrected,21,3,ok,5.414674170330555e-07,2.718578143541752e-07,1.1054881454697352e-06,2505.8197882381287,2505.819788177912,1.0000000000240308,"1.0,0.01,1.0"
noflow,1,10.0,corrected,21,3,ok,5.833619924105178e-07,4.2901547230133345e-07,1.2003438243368691e-06,2448.861933529217,2448.8619337422087,0.9999999999130241,"1.0,0.01,1.0"
noflow,1,15.0,corrected,21,3,ok,5.467592864548453e-07,3.9199582862331447e-07,1.144371708505787e-06,2355.8570720874386,2355.857072277854,0.9999999999191735,"1.0,0.01,1.0"
noflow,1,20.0,corrected,21,3,ok,4.608145297971058e-07,5.051695086568481e-07,8.671081630495792e-07,2229.6311093235167,2229.63110943771,0.9999999999487836,"1.0,0.01,1.0"
noflow,1,25.0,corrected,21,3,ok,2.4306065652795756e-06,2.781340785064051e-06,4.555544830253666e-06,2074.0193562268705,2074.0193572292565,0.9999999995166942,"1.0,0.01,1.0"
noflow,1,30.0,corrected,21,3,ok,7.330449046405791e-07,8.124403737042468e-07,1.4199525999458729e-06,1893.7500002138083,1893.7500000000005,1.000000000112902,"1.0,0.01,1.0"
noflow,1,35.0,corrected,21,3,ok,2.0153346716528245e-06,2.1791862195148198e-06,5.9479983161025984e-06,1694.300429916934,1694.3004309486564,0.9999999993910629,"1.0,0.01,1.0"
noflow,1,40.0,corrected,21,3,ok,8.912730952316827e-07,9.203127637459645e-07,1.9354686742190097e-06,1481.7308240471466,1481.7308243044993,0.999999999826316,"1.0,0.01,1.0"
noflow,1,45.0,corrected,21,3,ok,3.2972565263874567e-07,1.444350737154014e-07,5.245599510317334e-07,1262.4999999812392,1262.5000000000005,0.9999999999851397,"1.0,0.01,1.0"
noflow,1,50.0,corrected,21,3,ok,3.6977437829315113e-06,1.7636665519128172e-06,5.843991068843479e-06,1043.2691752465373,1043.2691756955007,0.999999999569657,"1.0,0.01,1.0"
noflow,1,55.0,corrected,21,3,ok,1.8510414770802334e-06,8.230397166740541e-07,2.8420067410550587e-06,830.6995690970646,830.699569051343,1.0000000000550398,"1.0,0.01,1.0"
noflow,1,60.0,corrected,21,3,ok,6.950715005286449e-07,3.1307441256533007e-07,1.0196765654058026e-06,631.2500000481069,631.2500000000003,1.0000000000762086,"1.0,0.01,1.0"
noflow,1,0.0,corrected_xt3d,21,3,ok,1.8524224518823852e-06,9.294390832139805e-07,3.2112446035625908e-06,2524.999999975731,2524.9999999999995,0.9999999999903887,"1.0,0.01,1.0"
noflow,1,5.0,corrected_xt3d,21,3,ok,732.5877675830708,226.5465986930428,1803.5373316140567,2460.258474657196,2505.819788177912,0.9818178012099404,"1.0,0.01,1.0"
noflow,1,10.0,corrected_xt3d,21,3,ok,1423.8161702375382,475.97105900639025,3897.8506580128005,2277.657794966299,2448.8619337422087,0.9300882845141516,"1.0,0.01,1.0"
noflow,1,15.0,corrected_xt3d,21,3,ok,2035.6746924018885,744.2158885740599,6125.169555800765,2009.141480580872,2355.857072277854,0.8528282569528947,"1.0,0.01,1.0"
noflow,1,20.0,corrected_xt3d,21,3,ok,2538.424769753135,1002.5343220295546,8312.775589993798,1695.8700778393088,2229.63110943771,0.7606056762757447,"1.0,0.01,1.0"
noflow,1,25.0,corrected_xt3d,21,3,ok,2915.291010419265,1214.0190369849834,10324.39581631682,1377.9463561365478,2074.0193572292565,0.6643845204884622,"1.0,0.01,1.0"
noflow,1,30.0,corrected_xt3d,21,3,ok,3147.192543012951,1347.3320616260135,11916.423221202727,1088.464956587667,1893.7500000000005,0.5747669737756657,"1.0,0.01,1.0"
noflow,1,35.0,corrected_xt3d,21,3,ok,3237.4132208738333,1387.7204981226346,13039.245833458806,844.321052523653,1694.3004309486564,0.498330188141963,"1.0,0.01,1.0"
noflow,1,40.0,corrected_xt3d,21,3,ok,3191.3437604364785,1338.9267998247406,13598.62083729231,649.8668879822632,1481.7308243044993,0.4385863324988871,"1.0,0.01,1.0"
noflow,1,45.0,corrected_xt3d,21,3,ok,3017.103655011617,1210.5121819954,13540.611082879825,504.9722052334319,1262.5000000000005,0.3999779843433123,"1.0,0.01,1.0"
noflow,1,50.0,corrected_xt3d,21,3,ok,2734.5131484344643,1029.732931311735,12877.250105452515,396.4241836884141,1043.2691756955007,0.3799826477420229,"1.0,0.01,1.0"
noflow,1,55.0,corrected_xt3d,21,3,ok,2387.4571692473182,820.2394852026068,11886.693612916388,314.6920332688625,830.699569051343,0.3788277314604124,"1.0,0.01,1.0"
noflow,1,60.0,corrected_xt3d,21,3,ok,1933.030057163832,608.2518103844369,9921.862125842808,248.50298186743186,631.2500000000003,0.3936680900870206,"1.0,0.01,1.0"
noflow,1,0.0,planview,21,3,ok,5.250143969281672e-07,3.21711625310736e-07,8.890088665225448e-07,2524.99999994212,2524.9999999999995,0.9999999999770776,"1.0,0.01,1.0"
noflow,1,5.0,planview,21,3,ok,30.32657762995586,30.32657750061117,38.36042452081667,2524.999999942199,2505.819788177912,1.0076542662224859,"1.0,0.01,1.0"
noflow,1,10.0,planview,21,3,ok,120.38485300652233,120.38485287749843,152.2761334457581,2524.9999999424035,2448.8619337422087,1.0310912041022438,"1.0,0.01,1.0"
noflow,1,15.0,planview,21,3,ok,267.4384507712069,267.4384506427531,338.2858562880964,2524.999999942747,2355.857072277854,1.0717967697001882,"1.0,0.01,1.0"
noflow,1,20.0,planview,21,3,ok,467.0192219901309,467.01922186252733,590.7377819781603,2524.999999943246,2229.63110943771,1.1324743314063397,"1.0,0.01,1.0"
noflow,1,25.0,planview,21,3,ok,713.0630058410098,713.0630057145788,901.9612864146751,2524.9999999439146,2074.0193572292565,1.217442832026957,"1.0,0.01,1.0"
noflow,1,30.0,planview,21,3,ok,998.09388645007,998.0938863251745,1262.500000896015,2524.999999944723,1893.7500000000005,1.333333333304144,"1.0,0.01,1.0"
noflow,1,35.0,planview,21,3,ok,1313.4513447282811,1313.4513446052913,1661.3991390089864,2524.999999945731,1694.3004309486564,1.4902905965336721,"1.0,0.01,1.0"
noflow,1,40.0,planview,21,3,ok,1649.5534038608355,1649.5534037401092,2086.538352269767,2524.9999999468705,1481.7308243044993,1.7040881910059913,"1.0,0.01,1.0"
noflow,1,45.0,planview,21,3,ok,1996.1877729393264,1996.187772821176,2525.000000901196,2524.999999948141,1262.5000000000005,1.9999999999589229,"1.0,0.01,1.0"
noflow,1,50.0,planview,21,3,ok,2342.822142017833,2342.82214190249,2963.4616495324676,2524.9999999495076,1043.2691756955007,2.4202766254128067,"1.0,0.01,1.0"
noflow,1,55.0,planview,21,3,ok,2678.9242011598863,2678.924201047481,3388.600862802719,2524.999999950905,830.699569051343,3.0396067291023745,"1.0,0.01,1.0"
noflow,1,60.0,planview,21,3,ok,2994.281659428588,2994.2816593191164,3787.500000904818,2524.999999952279,631.2500000000003,3.9999999999244005,"1.0,0.01,1.0"
noflow,1,0.0,planview_xt3d,21,3,ok,1.8524224518823852e-06,9.294390832139805e-07,3.2112446035625908e-06,2524.999999975731,2524.9999999999995,0.9999999999903887,"1.0,0.01,1.0"
noflow,1,5.0,planview_xt3d,21,3,ok,740.503722956722,221.1634089245263,1859.3653948355523,2478.9306585855356,2505.819788177912,0.9892693282576682,"1.0,0.01,1.0"
noflow,1,10.0,planview_xt3d,21,3,ok,1486.2955703041719,439.2489187611118,4204.648622929302,2346.0480437624624,2448.8619337422087,0.9580156445069027,"1.0,0.01,1.0"
noflow,1,15.0,planview_xt3d,21,3,ok,2241.968939306432,647.2271959361125,7027.93474767118,2142.0494192688298,2355.857072277854,0.9092442170940804,"1.0,0.01,1.0"
noflow,1,20.0,planview_xt3d,21,3,ok,3013.3955936913007,833.9723440758004,10325.16290582932,1888.2874248159012,2229.63110943771,0.8469057580077036,"1.0,0.01,1.0"
noflow,1,25.0,planview_xt3d,21,3,ok,3811.592667942726,985.5910416584275,14138.564049013654,1608.3524909431712,2074.0193572292565,0.7754761233722606,"1.0,0.01,1.0"
noflow,1,30.0,planview_xt3d,21,3,ok,4635.555752179747,1089.054576744245,18368.79276846046,1327.5176299976235,1893.7500000000005,0.700999408579603,"1.0,0.01,1.0"
noflow,1,35.0,planview_xt3d,21,3,ok,5501.919391337088,1132.5770773369845,23129.689295856373,1063.7408406746001,1694.3004309486564,0.6278348404119808,"1.0,0.01,1.0"
noflow,1,40.0,planview_xt3d,21,3,ok,6426.920501618289,1116.4249470802797,28474.833791180507,828.3345007676506,1481.7308243044993,0.5590316994022566,"1.0,0.01,1.0"
noflow,1,45.0,planview_xt3d,21,3,ok,7422.507899295564,1035.6894378014188,34479.84920117293,638.0339391364579,1262.5000000000005,0.5053734171377883,"1.0,0.01,1.0"
noflow,1,50.0,planview_xt3d,21,3,ok,8526.21763033277,902.6049276981436,41353.741346156836,488.29571348878625,1043.2691756955007,0.46804384224546974,"1.0,0.01,1.0"
noflow,1,55.0,planview_xt3d,21,3,ok,9844.836602154412,726.0823836785005,50210.93546853119,380.5001329645877,830.699569051343,0.45804782756673146,"1.0,0.01,1.0"
noflow,1,60.0,planview_xt3d,21,3,ok,11278.700530960914,532.3376685869813,58982.86023165484,300.9242260591633,631.2500000000003,0.47671164524223864,"1.0,0.01,1.0"
noflow,1,0.0,provost_std,21,3,ok,5.250143969281672e-07,3.21711625310736e-07,8.890088665225448e-07,2524.99999994212,2524.9999999999995,0.9999999999770776,"1.0,0.01,1.0"
noflow,1,5.0,provost_std,21,3,ok,277.2614119563507,278.5712674455211,373.53900305522103,2329.6719777986855,2505.819788177912,0.9297045177748751,"1.0,0.01,1.0"
noflow,1,10.0,provost_std,21,3,ok,453.848210073402,456.5916650849427,617.8978043432472,2160.1976217279876,2448.8619337422087,0.8821230760147015,"1.0,0.01,1.0"
noflow,1,15.0,provost_std,21,3,ok,543.8198273883113,548.0466207854744,751.4530675785597,2009.4566562836974,2355.857072277854,0.8529620408341556,"1.0,0.01,1.0"
noflow,1,20.0,provost_std,21,3,ok,559.9190763852613,565.5057564954121,790.6040737960041,1872.3255191672988,2229.63110943771,0.8397467685313557,"1.0,0.01,1.0"
noflow,1,25.0,provost_std,21,3,ok,514.9261059692221,521.2412485585365,751.2328257519197,1744.8838382373624,2074.0193572292565,0.8413054739124539,"1.0,0.01,1.0"
noflow,1,30.0,provost_std,21,3,ok,423.2716460304259,427.9410356439187,650.5387664432376,1623.847351829383,1893.7500000000005,0.857477149480862,"1.0,0.01,1.0"
noflow,1,35.0,provost_std,21,3,ok,306.27423832291106,299.41834082569244,606.3639121866387,1505.9672770984898,1694.3004309486564,0.8888431175427861,"1.0,0.01,1.0"
noflow,1,40.0,provost_std,21,3,ok,222.7671397841578,152.00098801890277,675.1714824432833,1386.842787302501,1481.7308243044993,0.9359613531381198,"1.0,0.01,1.0"
noflow,1,45.0,provost_std,21,3,ok,578.9970688174516,0.007574241315876617,3047.9446096152224,1262.502184360273,1262.5000000000005,1.0000017301863546,"1.0,0.01,1.0"
noflow,1,50.0,provost_std,21,3,ok,1457.627379595556,1461.0146643191877,1987.5154487411965,119.24236887005554,1043.2691756955007,0.11429683886765081,"1.0,0.01,1.0"
noflow,1,55.0,provost_std,21,3,ok,1262.184653894866,1224.3652507487209,2525.586063695432,56.342992984643,830.699569051343,0.0678259566800866,"1.0,0.01,1.0"
noflow,1,60.0,provost_std,21,3,ok,1072.1967584356141,945.0073728365745,3271.050366428016,33.57485923296702,631.2500000000003,0.05318789581460119,"1.0,0.01,1.0"
noflow,1,0.0,provost_xt3d,21,3,ok,1.8524224518823852e-06,9.294390832139805e-07,3.2112446035625908e-06,2524.999999975731,2524.9999999999995,0.9999999999903887,"1.0,0.01,1.0"
noflow,1,5.0,provost_xt3d,21,3,ok,725.5761641668958,219.52440005612405,1807.768388689383,2466.7413095398515,2505.819788177912,0.9844049125869198,"1.0,0.01,1.0"
